date,time,city,temperature,humidity,wind_speed,pressure,rainfall,uv_index,air_quality
2025-10-09,05:00,Chennai,25.5,68,8.0,1010.3,0.0,0,77
2025-10-09,06:00,Hyderabad,29.4,56,10.9,1013.9,0.0,0,72
2025-10-09,07:00,Mumbai,31.7,70,10.6,1012.3,0.0,1,102
2025-10-09,08:00,Delhi,28.3,45,6.2,1014.6,0.0,2,161
2025-10-09,09:00,Bangalore,27.0,64,8.4,1011.0,0.0,3,90
2025-10-09,10:00,Chennai,35.1,59,9.0,1015.3,0.0,6,83
2025-10-09,11:00,Hyderabad,30.5,55,8.1,1008.7,0.0,7,71
2025-10-09,12:00,Mumbai,30.6,72,9.2,1007.9,18.4,9,82
2025-10-09,13:00,Delhi,28.8,49,4.4,1009.2,0.0,7,117
2025-10-09,14:00,Bangalore,26.1,64,8.7,1015.5,4.0,5,64
2025-10-09,15:00,Chennai,28.8,67,4.4,1016.0,0.0,4,86
2025-10-09,16:00,Hyderabad,29.8,56,11.9,1011.2,0.0,2,87
2025-10-09,17:00,Mumbai,22.7,67,9.3,1009.8,0.0,1,90
2025-10-09,18:00,Delhi,20.0,64,11.4,1011.9,0.0,0,148
2025-10-09,19:00,Bangalore,20.9,70,10.2,1019.6,0.0,0,78
2025-10-09,20:00,Chennai,24.2,65,9.3,1012.9,0.0,0,89
2025-10-09,21:00,Hyderabad,22.7,55,0.7,1014.8,0.0,0,85
2025-10-09,22:00,Mumbai,21.0,78,3.0,1016.7,0.0,0,88
2025-10-09,23:00,Delhi,19.0,56,9.1,1013.8,0.0,0,179
2025-10-10,00:00,Bangalore,16.7,64,0.0,1018.0,18.3,0,70
2025-10-10,01:00,Chennai,20.7,78,6.8,1016.7,0.0,0,87
2025-10-10,02:00,Hyderabad,23.3,54,6.5,1016.7,0.0,0,99
2025-10-10,03:00,Mumbai,24.2,75,11.4,1017.3,0.0,0,91
2025-10-10,04:00,Delhi,19.9,64,6.7,1018.9,0.0,0,145
2025-10-10,05:00,Bangalore,20.8,68,12.6,1019.7,0.0,0,61
2025-10-10,06:00,Chennai,31.3,64,2.9,1017.3,0.0,0,85
2025-10-10,07:00,Hyderabad,31.6,56,7.4,1021.7,0.0,1,69
2025-10-10,08:00,Mumbai,31.0,66,12.2,1016.1,0.0,3,100
2025-10-10,09:00,Delhi,28.2,50,4.2,1012.6,0.0,4,159
2025-10-10,10:00,Bangalore,27.1,54,9.7,1017.1,0.0,5,84
2025-10-10,11:00,Chennai,28.7,75,13.0,1012.8,0.0,7,74
2025-10-10,12:00,Hyderabad,32.7,48,6.9,1016.1,0.0,8,88
2025-10-10,13:00,Mumbai,30.2,70,8.7,1016.5,0.0,7,77
2025-10-10,14:00,Delhi,25.4,39,9.2,1015.1,0.0,5,158
2025-10-10,15:00,Bangalore,24.1,65,8.1,1009.4,0.0,4,68
2025-10-10,16:00,Chennai,27.1,70,12.1,1014.0,0.0,2,81
2025-10-10,17:00,Hyderabad,28.6,57,9.4,1008.1,0.0,1,81
2025-10-10,18:00,Mumbai,23.2,80,10.6,1018.2,0.0,0,108
2025-10-10,19:00,Delhi,21.8,54,7.2,1014.7,0.0,0,174
2025-10-10,20:00,Bangalore,19.3,57,10.4,1014.5,0.0,0,72
2025-10-10,21:00,Chennai,20.5,72,5.7,1016.0,0.0,0,87
2025-10-10,22:00,Hyderabad,21.7,64,10.2,1015.5,0.0,0,86
2025-10-10,23:00,Mumbai,21.4,77,6.9,1016.5,0.0,0,85
2025-10-11,00:00,Delhi,16.2,54,1.1,1021.0,0.0,0,154
2025-10-11,01:00,Bangalore,18.5,64,7.4,1019.6,0.0,0,54
2025-10-11,02:00,Chennai,21.8,76,8.8,1020.0,0.0,0,66
2025-10-11,03:00,Hyderabad,24.1,62,7.8,1012.7,0.0,0,73
2025-10-11,04:00,Mumbai,26.6,69,7.7,1015.6,0.0,0,87
2025-10-11,05:00,Delhi,21.2,54,12.7,1012.0,0.0,0,138
2025-10-11,06:00,Bangalore,24.9,60,4.3,1017.7,0.0,0,56
2025-10-11,07:00,Chennai,29.6,60,13.3,1011.9,0.0,0,66
2025-10-11,08:00,Hyderabad,33.2,56,7.8,1011.3,0.0,2,89
2025-10-11,09:00,Mumbai,30.6,67,8.4,1013.8,0.0,3,94
2025-10-11,10:00,Delhi,26.1,41,15.2,1008.8,0.0,5,151
2025-10-11,11:00,Bangalore,27.7,57,5.6,1011.4,0.0,6,66
2025-10-11,12:00,Chennai,34.3,58,5.0,1010.7,0.0,8,70
2025-10-11,13:00,Hyderabad,31.6,46,5.7,1012.8,0.0,6,74
2025-10-11,14:00,Mumbai,31.7,70,9.2,1014.6,0.0,5,93
2025-10-11,15:00,Delhi,25.3,40,11.4,1018.4,0.0,5,163
2025-10-11,16:00,Bangalore,22.6,66,8.1,1015.5,0.0,2,46
2025-10-11,17:00,Chennai,27.0,79,7.7,1014.6,0.0,1,73
2025-10-11,18:00,Hyderabad,28.4,56,7.1,1006.1,0.0,0,80
2025-10-11,19:00,Mumbai,23.0,72,12.0,1015.8,0.0,0,105
2025-10-11,20:00,Delhi,17.6,62,11.5,1014.5,0.0,0,142
2025-10-11,21:00,Bangalore,17.7,73,7.5,1017.2,0.0,0,59
2025-10-11,22:00,Chennai,21.7,82,8.9,1015.9,0.0,0,77
2025-10-11,23:00,Hyderabad,23.2,63,10.1,1015.1,4.6,0,71
2025-10-12,00:00,Mumbai,21.2,75,8.3,1014.3,0.0,0,108
2025-10-12,01:00,Delhi,16.8,49,9.4,1019.6,0.0,0,153
2025-10-12,02:00,Bangalore,19.4,72,9.6,1020.0,0.0,0,78
2025-10-12,03:00,Chennai,23.8,64,8.6,1012.2,0.0,0,100
2025-10-12,04:00,Hyderabad,27.4,60,9.9,1019.0,0.0,0,93
2025-10-12,05:00,Mumbai,25.0,69,7.3,1014.1,23.0,0,77
2025-10-12,06:00,Delhi,24.4,53,8.3,1015.6,0.0,0,151
2025-10-12,07:00,Bangalore,23.8,65,5.2,1010.4,0.0,1,43
2025-10-12,08:00,Chennai,31.7,67,7.9,1010.3,0.0,3,87
2025-10-12,09:00,Hyderabad,30.3,55,14.3,1007.3,0.0,4,77
2025-10-12,10:00,Mumbai,33.2,64,12.9,1013.4,0.0,6,102
2025-10-12,11:00,Delhi,27.6,44,12.2,1013.1,0.0,7,156
2025-10-12,12:00,Bangalore,28.2,62,8.7,1015.2,0.0,8,62
2025-10-12,13:00,Chennai,33.3,64,9.0,1012.8,0.0,8,78
2025-10-12,14:00,Hyderabad,32.1,52,12.6,1007.5,0.0,7,53
2025-10-12,15:00,Mumbai,27.3,62,8.2,1012.2,0.0,4,77
2025-10-12,16:00,Delhi,24.9,46,6.4,1016.5,0.0,3,140
2025-10-12,17:00,Bangalore,21.2,62,10.8,1013.9,0.0,0,90
2025-10-12,18:00,Chennai,24.1,70,7.8,1015.3,0.0,0,89
2025-10-12,19:00,Hyderabad,24.9,57,11.8,1016.3,0.0,0,94
2025-10-12,20:00,Mumbai,22.9,82,9.2,1012.8,0.0,0,91
2025-10-12,21:00,Delhi,16.6,56,6.4,1018.6,0.0,0,134
2025-10-12,22:00,Bangalore,15.9,80,5.9,1023.0,0.0,0,68
2025-10-12,23:00,Chennai,22.4,85,9.2,1018.0,0.0,0,87
2025-10-13,00:00,Hyderabad,19.5,61,12.3,1019.1,0.0,0,65
2025-10-13,01:00,Mumbai,20.2,82,7.4,1013.8,0.0,0,71
2025-10-13,02:00,Delhi,18.4,54,7.3,1023.3,0.0,0,150
2025-10-13,03:00,Bangalore,18.1,59,12.0,1014.5,0.0,0,61
2025-10-13,04:00,Chennai,26.6,74,5.2,1016.1,2.7,0,85
2025-10-13,05:00,Hyderabad,27.3,49,10.1,1011.2,0.0,0,76
2025-10-13,06:00,Mumbai,26.6,71,4.8,1012.1,0.0,0,93
2025-10-13,07:00,Delhi,22.7,42,2.9,1011.3,24.6,1,158
2025-10-13,08:00,Bangalore,27.2,63,8.6,1012.8,0.0,2,86
2025-10-13,09:00,Chennai,31.3,67,4.0,1013.9,0.0,4,84
2025-10-13,10:00,Hyderabad,33.7,54,7.7,1012.1,19.1,5,70
2025-10-13,11:00,Mumbai,32.7,65,6.3,1010.6,0.0,6,99
2025-10-13,12:00,Delhi,28.4,40,9.4,1012.3,0.0,8,148
2025-10-13,13:00,Bangalore,26.8,64,6.3,1009.8,0.0,8,72
2025-10-13,14:00,Chennai,32.1,62,10.2,1011.3,0.0,6,88
2025-10-13,15:00,Hyderabad,33.2,49,11.6,1007.8,0.0,3,74
2025-10-13,16:00,Mumbai,29.8,58,8.1,1013.3,0.0,2,75
2025-10-13,17:00,Delhi,23.2,48,2.6,1013.2,0.0,1,149
2025-10-13,18:00,Bangalore,20.2,81,2.7,1012.3,0.0,0,73
2025-10-13,19:00,Chennai,25.7,70,5.4,1008.8,0.0,0,81
2025-10-13,20:00,Hyderabad,25.7,60,7.5,1010.4,0.0,0,97
2025-10-13,21:00,Mumbai,21.4,71,11.1,1015.0,0.0,0,96
2025-10-13,22:00,Delhi,16.9,60,14.1,1017.0,0.0,0,138
2025-10-13,23:00,Bangalore,18.1,68,7.4,1016.5,0.0,0,61
2025-10-14,00:00,Chennai,21.1,70,15.4,1016.0,0.0,0,54
2025-10-14,01:00,Hyderabad,23.1,63,4.9,1017.5,0.0,0,81
2025-10-14,02:00,Mumbai,22.6,71,10.7,1011.9,0.0,0,85
2025-10-14,03:00,Delhi,19.4,52,9.2,1016.7,0.0,0,128
2025-10-14,04:00,Bangalore,21.5,74,7.6,1013.2,0.0,0,89
2025-10-14,05:00,Chennai,26.1,74,10.6,1014.5,21.8,0,105
2025-10-14,06:00,Hyderabad,27.7,56,10.6,1010.3,0.0,0,90
2025-10-14,07:00,Mumbai,29.7,68,8.1,1009.2,0.0,1,89
2025-10-14,08:00,Delhi,29.7,36,8.5,1016.6,0.0,2,157
2025-10-14,09:00,Bangalore,24.2,60,8.0,1011.5,0.0,5,70
2025-10-14,10:00,Chennai,30.1,62,7.1,1014.3,0.0,5,81
2025-10-14,11:00,Hyderabad,32.7,53,7.6,1011.2,16.7,7,66
2025-10-14,12:00,Mumbai,31.0,66,7.1,1016.7,0.0,8,91
2025-10-14,13:00,Delhi,24.6,47,8.9,1014.2,0.0,6,188
2025-10-14,14:00,Bangalore,24.0,72,7.1,1013.8,0.0,6,46
2025-10-14,15:00,Chennai,31.7,70,5.7,1015.1,0.0,4,100
2025-10-14,16:00,Hyderabad,30.2,54,7.8,1011.1,7.6,3,81
2025-10-14,17:00,Mumbai,25.9,75,4.2,1013.9,0.0,1,110
2025-10-14,18:00,Delhi,22.9,51,5.5,1016.1,9.4,1,190
2025-10-14,19:00,Bangalore,19.4,69,8.8,1018.9,0.0,0,79
2025-10-14,20:00,Chennai,23.0,76,5.2,1017.2,0.0,0,51
2025-10-14,21:00,Hyderabad,26.1,59,2.6,1018.0,0.0,0,78
2025-10-14,22:00,Mumbai,22.2,74,9.0,1016.3,0.0,0,81
2025-10-14,23:00,Delhi,18.4,63,6.0,1021.3,0.0,0,157
2025-10-15,00:00,Bangalore,15.0,74,10.8,1020.4,0.0,0,69
2025-10-15,01:00,Chennai,22.7,75,4.4,1012.6,0.0,0,61
2025-10-15,02:00,Hyderabad,25.4,63,5.4,1013.8,0.0,0,80
2025-10-15,03:00,Mumbai,24.1,79,9.8,1015.0,0.0,0,96
2025-10-15,04:00,Delhi,19.1,60,8.7,1018.2,0.0,0,141
2025-10-15,05:00,Bangalore,21.8,60,5.4,1020.0,0.0,0,64
2025-10-15,06:00,Chennai,28.9,70,10.6,1011.2,0.0,0,59
2025-10-15,07:00,Hyderabad,32.3,51,5.8,1011.5,0.0,1,61
2025-10-15,08:00,Mumbai,29.9,69,8.0,1011.8,0.0,2,97
2025-10-15,09:00,Delhi,24.6,56,10.5,1015.0,0.0,4,161
2025-10-15,10:00,Bangalore,25.5,64,10.3,1015.0,0.0,5,93
2025-10-15,11:00,Chennai,31.6,66,6.6,1009.1,0.0,7,76
2025-10-15,12:00,Hyderabad,34.8,42,8.5,1008.1,0.0,7,90
2025-10-15,13:00,Mumbai,33.7,67,8.9,1010.2,0.0,7,85
2025-10-15,14:00,Delhi,27.7,42,4.0,1014.6,0.0,5,153
2025-10-15,15:00,Bangalore,21.4,75,11.6,1012.7,0.0,3,74
2025-10-15,16:00,Chennai,28.0,75,12.7,1017.6,19.6,2,65
2025-10-15,17:00,Hyderabad,26.1,60,10.1,1014.9,0.0,1,100
2025-10-15,18:00,Mumbai,22.6,79,7.3,1014.3,0.0,0,101
2025-10-15,19:00,Delhi,19.0,68,9.9,1021.1,0.0,0,152
2025-10-15,20:00,Bangalore,17.0,70,6.9,1012.8,0.0,0,84
2025-10-15,21:00,Chennai,25.5,67,7.7,1009.3,15.7,0,74
2025-10-15,22:00,Hyderabad,22.2,63,12.4,1014.1,0.0,0,36
2025-10-15,23:00,Mumbai,19.1,77,8.7,1013.8,0.0,0,98
2025-10-16,00:00,Delhi,17.1,56,8.9,1017.9,0.0,0,172
2025-10-16,01:00,Bangalore,17.2,67,5.3,1016.0,0.0,0,48
2025-10-16,02:00,Chennai,23.0,76,6.7,1014.4,0.0,0,83
2025-10-16,03:00,Hyderabad,24.0,58,7.0,1014.9,0.0,0,89
2025-10-16,04:00,Mumbai,22.3,74,13.5,1014.8,0.0,0,71
2025-10-16,05:00,Delhi,20.9,60,10.8,1014.2,0.0,0,177
2025-10-16,06:00,Bangalore,22.6,69,11.4,1013.1,0.0,0,69
2025-10-16,07:00,Chennai,28.0,70,8.8,1013.0,0.0,1,65
2025-10-16,08:00,Hyderabad,31.4,55,9.6,1009.9,0.0,1,80
2025-10-16,09:00,Mumbai,30.7,65,9.8,1011.0,0.0,4,94
2025-10-16,10:00,Delhi,27.0,49,7.3,1016.4,0.0,5,151
2025-10-16,11:00,Bangalore,24.1,64,5.7,1016.6,0.0,7,54
2025-10-16,12:00,Chennai,32.1,63,11.4,1012.0,0.0,8,82
2025-10-16,13:00,Hyderabad,30.8,52,4.2,1014.3,0.0,6,92
2025-10-16,14:00,Mumbai,28.1,67,0.0,1014.8,0.0,6,89
2025-10-16,15:00,Delhi,26.0,48,9.3,1016.1,0.0,3,168
2025-10-16,16:00,Bangalore,23.3,57,10.7,1011.4,0.0,3,70
2025-10-16,17:00,Chennai,27.1,73,10.2,1011.4,0.0,0,99
2025-10-16,18:00,Hyderabad,24.9,56,8.4,1013.7,0.0,0,88
2025-10-16,19:00,Mumbai,23.7,86,4.5,1012.2,0.0,0,91
2025-10-16,20:00,Delhi,18.9,54,10.9,1016.4,0.0,0,165
2025-10-16,21:00,Bangalore,13.2,71,5.3,1018.7,0.0,0,81
2025-10-16,22:00,Chennai,19.9,87,6.6,1016.7,0.0,0,79
2025-10-16,23:00,Hyderabad,23.2,52,7.1,1016.0,13.1,0,81
2025-10-17,00:00,Mumbai,19.0,76,4.6,1016.0,0.0,0,84
2025-10-17,01:00,Delhi,21.0,59,6.6,1014.4,0.0,0,157
2025-10-17,02:00,Bangalore,15.6,71,9.6,1015.4,0.0,0,55
2025-10-17,03:00,Chennai,22.7,68,3.3,1008.1,0.0,0,77
2025-10-17,04:00,Hyderabad,25.1,57,12.4,1013.3,0.0,0,60
2025-10-17,05:00,Mumbai,24.9,71,10.9,1009.2,0.0,0,92
2025-10-17,06:00,Delhi,24.8,48,10.0,1010.9,0.0,0,161
2025-10-17,07:00,Bangalore,22.2,73,10.4,1015.5,0.0,1,66
2025-10-17,08:00,Chennai,31.0,68,12.3,1010.2,0.0,2,94
2025-10-17,09:00,Hyderabad,32.6,43,7.9,1011.7,0.0,3,112
2025-10-17,10:00,Mumbai,33.1,70,11.0,1014.8,0.0,4,101
2025-10-17,11:00,Delhi,26.9,53,12.7,1010.7,0.0,6,158
2025-10-17,12:00,Bangalore,28.4,65,7.9,1012.1,9.7,8,45
2025-10-17,13:00,Chennai,29.2,62,12.3,1012.0,0.0,7,62
2025-10-17,14:00,Hyderabad,30.1,52,7.3,1008.1,2.8,6,76
2025-10-17,15:00,Mumbai,28.2,69,16.0,1013.6,0.0,3,107
2025-10-17,16:00,Delhi,25.6,49,10.9,1012.5,24.6,3,161
2025-10-17,17:00,Bangalore,21.4,61,10.0,1013.0,0.0,1,92
2025-10-17,18:00,Chennai,24.3,68,5.0,1016.8,0.0,0,95
2025-10-17,19:00,Hyderabad,22.4,52,6.4,1014.5,0.0,0,98
2025-10-17,20:00,Mumbai,24.4,65,11.1,1017.2,4.1,0,76
2025-10-17,21:00,Delhi,20.3,50,8.3,1016.5,0.0,0,145
2025-10-17,22:00,Bangalore,16.1,70,13.1,1011.7,0.0,0,76
2025-10-17,23:00,Chennai,21.7,74,8.7,1020.6,0.0,0,79
2025-10-18,00:00,Hyderabad,19.1,59,7.2,1014.7,0.0,0,70
2025-10-18,01:00,Mumbai,20.7,82,3.6,1012.9,0.0,0,108
2025-10-18,02:00,Delhi,18.4,59,9.2,1013.5,9.3,0,173
2025-10-18,03:00,Bangalore,16.5,75,9.0,1018.8,0.0,0,109
2025-10-18,04:00,Chennai,25.6,69,10.9,1013.0,0.0,0,74
2025-10-18,05:00,Hyderabad,28.7,61,4.3,1015.6,0.0,0,88
2025-10-18,06:00,Mumbai,25.6,77,5.5,1011.2,0.0,0,105
2025-10-18,07:00,Delhi,27.0,44,6.6,1018.8,0.0,0,166
2025-10-18,08:00,Bangalore,24.4,79,5.3,1017.7,0.0,2,86
2025-10-18,09:00,Chennai,33.0,70,14.6,1010.4,16.2,4,109
2025-10-18,10:00,Hyderabad,30.3,54,9.1,1012.5,0.0,5,103
2025-10-18,11:00,Mumbai,28.9,79,5.4,1012.2,0.0,7,101
2025-10-18,12:00,Delhi,26.7,40,7.6,1015.9,8.7,8,141
2025-10-18,13:00,Bangalore,26.4,58,9.1,1013.9,0.0,7,62
2025-10-18,14:00,Chennai,30.1,64,3.1,1012.1,0.0,6,73
2025-10-18,15:00,Hyderabad,31.2,52,6.2,1016.5,0.0,4,66
2025-10-18,16:00,Mumbai,24.6,70,6.4,1014.8,0.0,3,82
2025-10-18,17:00,Delhi,21.9,50,8.3,1012.9,0.0,1,176
2025-10-18,18:00,Bangalore,18.9,71,14.2,1015.5,0.0,0,86
2025-10-18,19:00,Chennai,25.3,68,6.0,1011.9,0.0,0,108
2025-10-18,20:00,Hyderabad,22.5,61,13.0,1018.1,0.0,0,104
2025-10-18,21:00,Mumbai,20.0,81,4.9,1009.9,0.0,0,86
2025-10-18,22:00,Delhi,17.9,61,6.8,1017.8,0.0,0,175
2025-10-18,23:00,Bangalore,15.8,76,5.4,1013.8,0.0,0,71
2025-10-19,00:00,Chennai,22.4,76,14.3,1015.7,0.0,0,75
2025-10-19,01:00,Hyderabad,23.9,47,5.2,1017.9,0.0,0,71
2025-10-19,02:00,Mumbai,24.5,69,6.7,1011.9,0.0,0,93
2025-10-19,03:00,Delhi,21.9,53,6.5,1016.9,0.0,0,159
2025-10-19,04:00,Bangalore,20.3,60,10.9,1021.8,0.0,0,84
2025-10-19,05:00,Chennai,22.4,68,6.9,1019.5,0.0,0,60
2025-10-19,06:00,Hyderabad,28.5,62,8.3,1013.1,0.0,0,82
2025-10-19,07:00,Mumbai,26.3,71,7.5,1017.3,0.0,1,104
2025-10-19,08:00,Delhi,24.0,55,6.9,1013.8,0.0,2,173
2025-10-19,09:00,Bangalore,23.7,59,6.9,1013.8,0.0,3,89
2025-10-19,10:00,Chennai,31.9,63,7.3,1011.4,0.0,5,94
2025-10-19,11:00,Hyderabad,31.8,58,8.3,1009.1,0.0,6,79
2025-10-19,12:00,Mumbai,30.5,68,7.1,1011.3,0.0,8,85
2025-10-19,13:00,Delhi,25.0,48,6.8,1015.8,0.0,7,145
2025-10-19,14:00,Bangalore,25.6,62,8.1,1014.9,3.8,5,77
2025-10-19,15:00,Chennai,30.4,70,10.6,1015.8,0.0,3,80
2025-10-19,16:00,Hyderabad,28.6,56,6.5,1014.6,0.0,2,75
2025-10-19,17:00,Mumbai,25.4,71,9.4,1013.9,9.6,2,88
2025-10-19,18:00,Delhi,21.3,59,4.6,1023.8,0.0,0,163
2025-10-19,19:00,Bangalore,19.2,71,3.1,1011.1,0.0,0,90
2025-10-19,20:00,Chennai,22.5,69,5.9,1014.3,0.0,0,105
2025-10-19,21:00,Hyderabad,22.4,57,11.7,1017.6,0.0,0,89
2025-10-19,22:00,Mumbai,22.1,72,9.2,1014.1,0.0,0,102
2025-10-19,23:00,Delhi,15.0,53,6.5,1019.2,0.0,0,151
2025-10-20,00:00,Bangalore,15.9,60,11.1,1019.0,0.0,0,71
2025-10-20,01:00,Chennai,22.7,76,3.9,1019.6,0.0,0,80
2025-10-20,02:00,Hyderabad,20.5,53,14.2,1015.9,0.0,0,97
2025-10-20,03:00,Mumbai,22.6,78,9.6,1017.1,0.0,0,88
2025-10-20,04:00,Delhi,19.4,54,4.5,1016.1,0.0,0,146
2025-10-20,05:00,Bangalore,20.1,68,8.0,1017.7,0.0,0,69
2025-10-20,06:00,Chennai,28.0,72,8.5,1010.5,0.0,0,53
2025-10-20,07:00,Hyderabad,29.2,61,9.8,1016.4,0.0,2,81
2025-10-20,08:00,Mumbai,28.7,70,9.3,1011.2,0.0,3,108
2025-10-20,09:00,Delhi,25.2,52,2.6,1016.2,0.0,3,176
2025-10-20,10:00,Bangalore,28.1,58,12.2,1007.7,0.0,5,77
2025-10-20,11:00,Chennai,31.4,66,8.9,1009.2,0.0,6,114
2025-10-20,12:00,Hyderabad,31.3,57,9.3,1010.3,0.0,8,90
2025-10-20,13:00,Mumbai,28.4,74,7.7,1012.0,0.0,7,82
2025-10-20,14:00,Delhi,24.9,52,3.1,1015.6,0.0,5,137
2025-10-20,15:00,Bangalore,25.0,57,11.2,1018.7,0.0,3,67
2025-10-20,16:00,Chennai,28.4,68,7.6,1009.3,0.0,3,59
2025-10-20,17:00,Hyderabad,27.2,53,5.7,1015.0,0.0,1,88
2025-10-20,18:00,Mumbai,23.9,66,8.8,1016.0,0.0,0,112
2025-10-20,19:00,Delhi,21.8,41,6.3,1021.6,0.0,0,172
2025-10-20,20:00,Bangalore,17.4,72,7.8,1016.8,0.0,0,101
2025-10-20,21:00,Chennai,21.7,79,3.3,1018.2,0.0,0,77
2025-10-20,22:00,Hyderabad,20.4,70,6.8,1018.0,0.0,0,61
2025-10-20,23:00,Mumbai,19.4,88,8.2,1016.4,0.0,0,93
2025-10-21,00:00,Delhi,19.4,51,7.6,1016.6,0.0,0,166
2025-10-21,01:00,Bangalore,18.4,72,11.6,1013.9,0.0,0,91
2025-10-21,02:00,Chennai,22.5,75,7.0,1019.6,0.0,0,84
2025-10-21,03:00,Hyderabad,22.5,53,8.7,1018.0,0.0,0,82
2025-10-21,04:00,Mumbai,24.6,70,10.6,1014.1,19.4,0,77
2025-10-21,05:00,Delhi,19.6,60,3.9,1017.5,22.2,0,156
2025-10-21,06:00,Bangalore,20.3,68,6.4,1017.9,23.5,0,60
2025-10-21,07:00,Chennai,28.2,75,8.7,1013.3,11.5,1,78
2025-10-21,08:00,Hyderabad,32.9,50,5.6,1010.6,0.0,2,84
2025-10-21,09:00,Mumbai,28.4,74,4.8,1012.0,0.0,4,94
2025-10-21,10:00,Delhi,27.7,46,3.4,1015.8,1.6,5,152
2025-10-21,11:00,Bangalore,28.4,51,7.9,1019.5,0.0,5,61
2025-10-21,12:00,Chennai,34.8,67,12.4,1010.5,9.5,9,84
2025-10-21,13:00,Hyderabad,31.2,52,9.0,1016.0,0.0,6,91
2025-10-21,14:00,Mumbai,27.9,71,4.9,1012.1,0.0,6,86
2025-10-21,15:00,Delhi,21.6,60,4.7,1014.0,0.0,4,150
2025-10-21,16:00,Bangalore,24.8,61,13.9,1016.9,0.0,3,67
2025-10-21,17:00,Chennai,25.1,68,13.2,1010.7,0.0,1,82
2025-10-21,18:00,Hyderabad,25.4,60,5.4,1014.1,0.0,0,93
2025-10-21,19:00,Mumbai,23.7,79,8.2,1012.3,0.0,0,98
2025-10-21,20:00,Delhi,19.2,48,2.7,1015.3,0.0,0,144
2025-10-21,21:00,Bangalore,15.4,76,8.5,1016.3,0.0,0,50
2025-10-21,22:00,Chennai,22.8,79,3.2,1011.9,0.0,0,55
2025-10-21,23:00,Hyderabad,20.8,69,5.8,1020.7,0.0,0,81
2025-10-22,00:00,Mumbai,21.4,80,6.8,1017.2,0.0,0,76
2025-10-22,01:00,Delhi,15.0,51,11.4,1012.2,0.0,0,156
2025-10-22,02:00,Bangalore,17.5,73,6.4,1018.8,0.0,0,76
2025-10-22,03:00,Chennai,21.0,90,16.7,1015.6,0.0,0,69
2025-10-22,04:00,Hyderabad,26.3,60,9.0,1017.8,0.0,0,97
2025-10-22,05:00,Mumbai,23.5,73,6.9,1017.7,0.0,0,96
2025-10-22,06:00,Delhi,23.4,56,6.9,1014.6,0.0,0,179
2025-10-22,07:00,Bangalore,24.1,62,11.5,1012.1,0.0,1,67
2025-10-22,08:00,Chennai,27.7,77,3.0,1012.5,0.0,2,96
2025-10-22,09:00,Hyderabad,32.0,51,5.8,1013.5,0.0,4,100
2025-10-22,10:00,Mumbai,30.9,70,5.4,1009.5,0.0,5,112
2025-10-22,11:00,Delhi,26.5,42,6.8,1018.3,0.0,6,159
2025-10-22,12:00,Bangalore,24.4,67,11.0,1018.2,0.0,9,55
2025-10-22,13:00,Chennai,31.6,67,7.0,1011.6,0.0,7,89
2025-10-22,14:00,Hyderabad,29.2,64,5.9,1014.9,0.0,5,92
2025-10-22,15:00,Mumbai,28.3,68,13.3,1017.3,9.6,3,78
2025-10-22,16:00,Delhi,23.0,51,3.6,1018.9,1.1,2,132
2025-10-22,17:00,Bangalore,21.9,66,10.3,1015.1,0.0,1,84
2025-10-22,18:00,Chennai,24.1,75,6.9,1014.0,0.0,0,94
2025-10-22,19:00,Hyderabad,26.6,51,7.8,1011.8,0.0,0,99
2025-10-22,20:00,Mumbai,21.6,73,4.9,1012.4,0.0,0,78
2025-10-22,21:00,Delhi,17.7,53,5.6,1017.2,0.0,0,138
2025-10-22,22:00,Bangalore,13.1,68,9.1,1019.4,0.0,0,62
2025-10-22,23:00,Chennai,23.1,67,7.9,1009.8,0.0,0,69
2025-10-23,00:00,Hyderabad,21.9,61,13.0,1017.0,0.0,0,74
2025-10-23,01:00,Mumbai,22.7,70,8.9,1017.7,0.0,0,76
2025-10-23,02:00,Delhi,18.6,46,12.2,1015.4,0.0,0,151
2025-10-23,03:00,Bangalore,18.4,68,7.4,1013.6,0.0,0,79
2025-10-23,04:00,Chennai,23.7,72,7.5,1019.3,0.0,0,67
2025-10-23,05:00,Hyderabad,28.2,54,5.8,1011.6,0.0,0,79
2025-10-23,06:00,Mumbai,25.7,73,5.7,1014.1,0.0,0,106
2025-10-23,07:00,Delhi,25.1,57,8.4,1014.2,0.0,2,141
2025-10-23,08:00,Bangalore,24.2,57,5.4,1015.0,16.5,2,94
2025-10-23,09:00,Chennai,32.7,60,8.2,1013.5,0.0,5,93
2025-10-23,10:00,Hyderabad,33.8,50,6.8,1013.0,0.0,5,100
2025-10-23,11:00,Mumbai,28.4,78,2.2,1007.5,0.0,6,89
2025-10-23,12:00,Delhi,26.6,54,1.9,1011.2,0.0,8,164
2025-10-23,13:00,Bangalore,25.1,69,7.3,1009.1,0.0,7,69
2025-10-23,14:00,Chennai,29.8,66,7.3,1015.6,0.0,5,48
2025-10-23,15:00,Hyderabad,29.0,60,7.8,1008.4,23.7,4,82
2025-10-23,16:00,Mumbai,27.5,76,3.8,1011.3,0.0,2,90
2025-10-23,17:00,Delhi,22.5,59,7.1,1013.8,0.0,0,168
2025-10-23,18:00,Bangalore,18.1,69,11.5,1016.0,0.0,0,87
